Model,Displ,Cyl,Trans,Drive,Fuel,Sales Area,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Brand
ACURA 3.2TL,3.2,6,Auto-L5,2WD,Gasoline,CL,ULEV,ULEV,YHNXV03.2GL4,midsize car,3,14,23,17,4,no,ACURA
ACURA 3.2TL,3.2,6,Auto-L5,2WD,Gasoline,NL,LEV,LEV,YHNXV03.2GF3,midsize car,2,14,23,17,4,no,ACURA
ACURA 3.5RL,3.5,6,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YHNXV03.5YA3,midsize car,2,13,19,15,3,no,ACURA
ACURA Integra,1.8,4,Auto-L4,2WD,Gasoline,CL,TLEV,TLEV,YHNXV01.8WA2,small car,1,17,24,19,5,no,ACURA
ACURA Integra,1.8,4,Man-5,2WD,Gasoline,CL,TLEV,TLEV,YHNXV01.8WA2,small car,1,17,24,19,5,no,ACURA
ACURA Integra,1.8,4,Man-5,2WD,Gasoline,CL,TLEV,TLEV,YHNXV01.8XA2,small car,1,17,24,19,5,no,ACURA
ACURA Integra,1.8,4,Man-5,2WD,Gasoline,CL,T1,TIER 1,YHNXV01.8XA1,small car,0,17,24,19,5,no,ACURA
ACURA NSX,3,6,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YHNXV03.2AA3,small car,2,13,19,15,3,no,ACURA
ACURA NSX,3.2,6,Man-6,2WD,Gasoline,CL,LEV,LEV,YHNXV03.2AA3,small car,2,13,19,15,3,no,ACURA
ASTON MARTIN DB-7 Vantage,5.9,12,Auto-L5,2WD,Gasoline,CL,T1,TIER 1,YASXX05.9DB7,small car,0,8,15,10,0,no,ASTON
ASTON MARTIN DB-7 Vantage,5.9,12,Man-6,2WD,Gasoline,CL,T1,TIER 1,YASXX05.9DB7,small car,0,8,15,10,0,no,ASTON
ASTON MARTIN DB-7 Vantage Volante,5.9,12,Auto-L5,2WD,Gasoline,CL,T1,TIER 1,YASXX05.9DB7,small car,0,8,15,10,0,no,ASTON
ASTON MARTIN DB-7 Vantage Volante,5.9,12,Man-6,2WD,Gasoline,CL,T1,TIER 1,YASXX05.9DB7,small car,0,8,15,10,0,no,ASTON
AUDI A4,1.8,4,Auto-L5,4WD,Gasoline,CL,LEV,LEV,YADXV01.8332,small car,2,14,22,16,4,no,AUDI
AUDI A4,1.8,4,Auto-L5,2WD,Gasoline,CL,LEV,LEV,YADXV01.8332,small car,2,14,24,18,5,no,AUDI
AUDI A4,1.8,4,Man-5,4WD,Gasoline,CL,LEV,LEV,YADXV01.8332,small car,2,15,22,18,5,no,AUDI
AUDI A4,1.8,4,Man-5,2WD,Gasoline,CL,LEV,LEV,YADXV01.8332,small car,2,17,25,20,6,no,AUDI
AUDI A4,2.8,6,Auto-L5,4WD,Gasoline,CL,LEV,LEV,YADXV02.8334,small car,2,13,19,15,3,no,AUDI
AUDI A4,2.8,6,Man-5,4WD,Gasoline,CL,LEV,LEV,YADXV02.8334,small car,2,13,19,15,3,no,AUDI
AUDI A4,2.8,6,Auto-L5,2WD,Gasoline,CL,LEV,LEV,YADXV02.8334,small car,2,13,20,15,3,no,AUDI
AUDI A4,2.8,6,Man-5,2WD,Gasoline,CL,LEV,LEV,YADXV02.8334,small car,2,14,22,17,4,no,AUDI
AUDI A4 Avant,1.8,4,Auto-L5,4WD,Gasoline,CL,LEV,LEV,YADXV01.8332,station wagon,2,14,22,16,4,no,AUDI
AUDI A4 Avant,1.8,4,Man-5,4WD,Gasoline,CL,LEV,LEV,YADXV01.8332,station wagon,2,15,22,18,5,no,AUDI
AUDI A4 Avant,2.8,6,Auto-L5,4WD,Gasoline,CL,LEV,LEV,YADXV02.8334,station wagon,2,13,19,15,3,no,AUDI
AUDI A4 Avant,2.8,6,Man-5,4WD,Gasoline,CL,LEV,LEV,YADXV02.8334,station wagon,2,13,19,15,3,no,AUDI
AUDI A4 Avant,2.8,6,Auto-L5,2WD,Gasoline,CL,LEV,LEV,YADXV02.8334,station wagon,2,13,20,15,3,no,AUDI
AUDI A6,2.8,6,Auto-L5,4WD,Gasoline,CL,LEV,LEV,YADXV02.8334,midsize car,2,13,19,15,3,no,AUDI
AUDI A6,2.8,6,Man-5,4WD,Gasoline,CL,LEV,LEV,YADXV02.8334,midsize car,2,13,19,15,3,no,AUDI
AUDI A6,2.8,6,Auto-L5,2WD,Gasoline,CL,LEV,LEV,YADXV02.8334,midsize car,2,13,20,15,3,no,AUDI
AUDI A6,2.7,6,Auto-L5,4WD,Gasoline,CL,TLEV,TLEV,YADXV02.7339,midsize car,1,13,19,15,3,no,AUDI
AUDI A6,2.7,6,Man-6,4WD,Gasoline,CL,TLEV,TLEV,YADXV02.7333,midsize car,1,13,19,15,3,no,AUDI
AUDI A6,2.8,6,Auto-L5,4WD,Gasoline,CL,TLEV,TLEV,YADXV02.8324,midsize car,1,13,19,15,3,no,AUDI
AUDI A6,2.8,6,Auto-L5,2WD,Gasoline,CL,TLEV,TLEV,YADXV02.8324,midsize car,1,13,20,15,3,no,AUDI
AUDI A6,4.2,8,Auto-L5,4WD,Gasoline,CL,TLEV,TLEV,YADXV04.2335,midsize car,1,13,19,15,3,no,AUDI
AUDI A6 Avant,2.8,6,Auto-L5,4WD,Gasoline,CL,LEV,LEV,YADXV02.8334,station wagon,2,13,19,15,3,no,AUDI
AUDI A6 Avant,2.8,6,Auto-L5,4WD,Gasoline,CL,TLEV,TLEV,YADXV02.8324,station wagon,1,13,19,15,3,no,AUDI
AUDI A8,4.2,8,Auto-L5,4WD,Gasoline,CL,TLEV,TLEV,YADXV04.2335,midsize car,1,13,19,15,3,no,AUDI
AUDI A8 L,4.2,8,Auto-L5,4WD,Gasoline,CL,TLEV,TLEV,YADXV04.2335,large car,1,13,19,15,3,no,AUDI
AUDI S4,2.7,6,Auto-L5,4WD,Gasoline,CL,TLEV,TLEV,YADXV02.7339,small car,1,13,19,15,3,no,AUDI
AUDI S4,2.7,6,Man-6,4WD,Gasoline,CL,TLEV,TLEV,YADXV02.7333,small car,1,13,19,15,3,no,AUDI
AUDI TT Coupe,1.8,4,Man-5,4WD,Gasoline,CL,TLEV,TLEV,YADXV01.8336,small car,1,14,22,17,4,no,AUDI
AUDI TT Coupe,1.8,4,Man-5,2WD,Gasoline,CL,TLEV,TLEV,YADXV01.8336,small car,1,15,25,18,5,no,AUDI
BENTLEY Arnage,4.4,8,Auto-L5,2WD,Gasoline,CL,T1,TIER 1,YRRXV04.4TUR,midsize car,0,9,13,11,0,no,BENTLEY
BENTLEY Arnage,6.7,8,Auto-L4,2WD,Gasoline,CL,T1,TIER 1,YRRXV06.7TUR,midsize car,0,8,13,10,0,no,BENTLEY
BENTLEY Azure,6.7,8,Auto-L4,2WD,Gasoline,CL,T1,TIER 1,YRRXV06.7TUR,small car,0,8,13,10,0,no,BENTLEY
BENTLEY Continental R,6.7,8,Auto-L4,2WD,Gasoline,CL,T1,TIER 1,YRRXV06.7TUR,small car,0,8,13,10,0,no,BENTLEY
BENTLEY Continental SC,6.7,8,Auto-L4,2WD,Gasoline,CL,T1,TIER 1,YRRXV06.7TUR,small car,0,8,13,10,0,no,BENTLEY
BENTLEY Continental T,6.7,8,Auto-L4,2WD,Gasoline,CL,T1,TIER 1,YRRXV06.7TUR,small car,0,8,13,10,0,no,BENTLEY
BMW 323ci,2.5,6,Auto-L5,2WD,Gasoline,NF,LEV,LEV,YBMXV02.8LEV,small car,2,14,21,16,4,no,BMW
BMW 323ci,2.5,6,Man-5,2WD,Gasoline,NF,LEV,LEV,YBMXV02.8LEV,small car,2,14,22,17,4,no,BMW
BMW 323i,2.5,6,Auto-L5,2WD,Gasoline,NF,LEV,LEV,YBMXV02.8LEV,small car,2,14,21,16,4,no,BMW
BMW 323i,2.5,6,Auto-L5,2WD,Gasoline,NF,LEV,LEV,YBMXV02.8LEV,small car,2,14,22,16,4,no,BMW
BMW 323i,2.5,6,Man-5,2WD,Gasoline,NF,LEV,LEV,YBMXV02.8LEV,small car,2,14,22,17,4,no,BMW
BMW 323i,2.5,6,Auto-L5,2WD,Gasoline,NF,LEV,LEV,YBMXV02.8LEV,station wagon,2,14,21,16,4,no,BMW
BMW 323i,2.5,6,Man-5,2WD,Gasoline,NF,LEV,LEV,YBMXV02.8LEV,station wagon,2,14,22,17,4,no,BMW
BMW 323i Convertible,2.5,6,Auto-L5,2WD,Gasoline,NF,LEV,LEV,YBMXV02.8LEV,small car,2,13,19,15,3,no,BMW
BMW 323i Convertible,2.5,6,Man-5,2WD,Gasoline,NF,LEV,LEV,YBMXV02.8LEV,small car,2,14,19,16,4,no,BMW
BMW 328ci,2.8,6,Auto-L5,2WD,Gasoline,NF,LEV,LEV,YBMXV02.8LEV,small car,2,13,21,15,3,no,BMW
BMW 328ci,2.8,6,Man-5,2WD,Gasoline,NF,LEV,LEV,YBMXV02.8LEV,small car,2,14,22,17,4,no,BMW
BMW 328i,2.8,6,Auto-L5,2WD,Gasoline,NF,LEV,LEV,YBMXV02.8LEV,small car,2,13,21,15,3,no,BMW
BMW 328i,2.8,6,Auto-L5,2WD,Gasoline,NF,LEV,LEV,YBMXV02.8LEV,small car,2,14,21,16,4,no,BMW
BMW 328i,2.8,6,Man-5,2WD,Gasoline,NF,LEV,LEV,YBMXV02.8LEV,small car,2,14,22,17,4,no,BMW
BMW 528i,2.8,6,Auto-L4,2WD,Gasoline,NF,LEV,LEV,YBMXV02.8LEV,small car,2,13,20,15,3,no,BMW
BMW 528i,2.8,6,Auto-L5,2WD,Gasoline,NF,LEV,LEV,YBMXV02.8LEV,small car,2,13,20,15,3,no,BMW
BMW 528i,2.8,6,Man-5,2WD,Gasoline,NF,LEV,LEV,YBMXV02.8LEV,small car,2,14,22,17,4,no,BMW
BMW 528i Sport Wagon,2.8,6,Auto-L4,2WD,Gasoline,NF,LEV,LEV,YBMXV02.8LEV,station wagon,2,13,20,15,3,no,BMW
BMW 528i Sport Wagon,2.8,6,Auto-L5,2WD,Gasoline,NF,LEV,LEV,YBMXV02.8LEV,station wagon,2,13,20,15,3,no,BMW
BMW 528i Sport Wagon,2.8,6,Man-5,2WD,Gasoline,NF,LEV,LEV,YBMXV02.8LEV,station wagon,2,13,20,15,3,no,BMW
BMW 540i,4.4,8,Auto-L5,2WD,Gasoline,NF,LEV,LEV,YBMXV04.4LEV,small car,2,12,17,14,2,no,BMW
BMW 540i,4.4,8,Man-6,2WD,Gasoline,NF,LEV,LEV,YBMXV04.4LEV,small car,2,12,18,14,2,no,BMW
BMW 540i,4.4,8,Auto-L5,2WD,Gasoline,NF,LEV,LEV,YBMXV04.4LEV,small car,2,13,19,15,3,no,BMW
BMW 540i Sport Wagon,4.4,8,Auto-L5,2WD,Gasoline,NF,LEV,LEV,YBMXV04.4LEV,station wagon,2,12,17,14,2,no,BMW
BMW 740i,4.4,8,Auto-L5,2WD,Gasoline,NF,LEV,LEV,YBMXV04.4LEV,midsize car,2,12,17,14,2,no,BMW
BMW 740i,4.4,8,Auto-L5,2WD,Gasoline,NF,LEV,LEV,YBMXV04.4LEV,midsize car,2,13,19,15,3,no,BMW
BMW 740il,4.4,8,Auto-L5,2WD,Gasoline,NF,LEV,LEV,YBMXV04.4LEV,large car,2,13,19,15,3,no,BMW
BMW 750il,5.4,12,Auto-L5,2WD,Gasoline,NF,LEV,LEV,YBMXV05.4LEV,large car,2,10,16,12,0,no,BMW
BMW M5,4.9,8,Man-6,2WD,Gasoline,CL,TLEV,TLEV,YBMXV04.9S62,small car,1,10,17,12,0,no,BMW
BMW X5,4.4,8,Auto-L5,2WD,Gasoline,NF,LEV,LEV,YBMXT04.4E53,SUV,1,10,14,11,0,no,BMW
BMW Z3 Coupe,2.8,6,Auto-L4,2WD,Gasoline,NF,LEV,LEV,YBMXV02.8LEV,small car,2,14,20,16,4,no,BMW
BMW Z3 Coupe,2.8,6,Man-5,2WD,Gasoline,NF,LEV,LEV,YBMXV02.8LEV,small car,2,14,20,16,4,no,BMW
BMW Z3 Roadster,2.5,6,Auto-L4,2WD,Gasoline,NF,LEV,LEV,YBMXV02.8LEV,small car,2,14,20,16,4,no,BMW
BMW Z3 Roadster,2.5,6,Man-5,2WD,Gasoline,NF,LEV,LEV,YBMXV02.8LEV,small car,2,14,21,16,4,no,BMW
BMW Z3 Roadster,2.8,6,Auto-L4,2WD,Gasoline,NF,LEV,LEV,YBMXV02.8LEV,small car,2,14,20,16,4,no,BMW
BMW Z3 Roadster,2.8,6,Man-5,2WD,Gasoline,NF,LEV,LEV,YBMXV02.8LEV,small car,2,14,20,16,4,no,BMW
BMW Z8,4.9,8,Man-6,2WD,Gasoline,CL,TLEV,TLEV,YBMXV04.9S62,small car,1,10,17,12,0,no,BMW
BUICK Century,3.1,6,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YGMXV03.8043,midsize car,2,14,23,17,4,no,BUICK
BUICK Century,3.1,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXV03.4041,midsize car,0,14,23,17,4,no,BUICK
BUICK LeSabre,3.8,6,Auto-L4,2WD,Gasoline,CL,ULEV,ULEV,YGMXV03.8044,large car,3,14,23,17,4,no,BUICK
BUICK LeSabre,3.8,6,Auto-L4,2WD,Gasoline,NL,ULEV,ULEV,YGMXV03.8901,large car,3,14,23,17,4,no,BUICK
BUICK LeSabre,3.8,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXV03.8042,large car,0,14,23,17,4,no,BUICK
BUICK LeSabre,3.8,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXV03.8951,large car,0,14,23,17,4,no,BUICK
BUICK Park Avenue,3.8,6,Auto-L4,2WD,Gasoline,CL,ULEV,ULEV,YGMXV03.8044,large car,3,14,23,17,4,no,BUICK
BUICK Park Avenue,3.8,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXV03.8042,large car,0,14,23,17,4,no,BUICK
BUICK Regal,3.8,6,Auto-L4,2WD,Gasoline,CL,ULEV,ULEV,YGMXV03.8044,midsize car,3,14,23,17,4,no,BUICK
BUICK Regal,3.8,6,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YGMXV03.8043,midsize car,2,13,21,15,3,no,BUICK
BUICK Regal,3.8,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXV03.8042,midsize car,0,13,21,15,3,no,BUICK
BUICK Regal,3.8,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXV03.8042,midsize car,0,14,23,17,4,no,BUICK
CADILLAC Catera,3,6,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YGMXV03.0061,midsize car,2,13,19,15,3,no,CADILLAC
CADILLAC Catera,3,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXV03.0062,midsize car,0,13,19,15,3,no,CADILLAC
CADILLAC Deville,4.6,8,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YGMXV04.6066,large car,2,13,21,15,3,no,CADILLAC
CADILLAC Deville,4.6,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXV04.6065,large car,0,13,21,15,3,no,CADILLAC
CADILLAC Eldorado,4.6,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXV04.6065,midsize car,0,13,21,15,3,no,CADILLAC
CADILLAC Escalade,5.7,8,Auto-L4,4WD,Gasoline,CA,LEV,LEV,YGMXA05.7185,SUV,0,9,13,11,0,no,CADILLAC
CADILLAC Escalade,5.7,8,Auto-L4,4WD,Gasoline,FA,T1,TIER 1,YGMXT05.7189,SUV,0,9,13,11,0,no,CADILLAC
CADILLAC Escalade,5.7,8,Auto-L4,4WD,Gasoline,CA,T1,TIER 1,YGMXT05.7189,SUV,0,9,13,11,0,no,CADILLAC
CADILLAC Seville,4.6,8,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YGMXV04.6066,midsize car,2,13,21,15,3,no,CADILLAC
CADILLAC Seville,4.6,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXV04.6065,midsize car,0,13,21,15,3,no,CADILLAC
CHEVROLET Astro,4.3,6,Auto-L4,4WD,Gasoline,CL,LEV,LEV,YGMXT04.3188,van,1,12,16,13,1,no,CHEVROLET
CHEVROLET Astro,4.3,6,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YGMXT04.3188,van,1,13,18,15,3,no,CHEVROLET
CHEVROLET Astro,4.3,6,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YGMXT04.3188,van,1,13,17,14,2,no,CHEVROLET
CHEVROLET Astro,4.3,6,Auto-L4,4WD,Gasoline,CA,ULEV,ULEV,YGMXA04.3189,van,1,12,16,13,1,no,CHEVROLET
CHEVROLET Astro,4.3,6,Auto-L4,4WD,Gasoline,CA,ULEV,ULEV,YGMXA04.3189,van,1,11,16,13,1,no,CHEVROLET
CHEVROLET Astro,4.3,6,Auto-L4,4WD,Gasoline,FA,T1,TIER 1,YGMXT04.3182,van,0,12,16,13,1,no,CHEVROLET
CHEVROLET Astro,4.3,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT04.3182,van,0,13,18,15,3,no,CHEVROLET
CHEVROLET Astro,4.3,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT04.3182,van,0,13,17,14,2,no,CHEVROLET
CHEVROLET Astro,4.3,6,Auto-L4,4WD,Gasoline,FA,T1,TIER 1,YGMXT04.3183,van,0,12,16,13,1,no,CHEVROLET
CHEVROLET Astro,4.3,6,Auto-L4,4WD,Gasoline,FA,T1,TIER 1,YGMXT04.3183,van,0,11,16,13,1,no,CHEVROLET
CHEVROLET Blazer,4.3,6,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YGMXT04.3188,SUV,1,13,18,15,3,no,CHEVROLET
CHEVROLET Blazer,4.3,6,Man-5,2WD,Gasoline,CL,LEV,LEV,YGMXT04.3188,SUV,1,13,18,15,3,no,CHEVROLET
CHEVROLET Blazer,4.3,6,Man-5,4WD,Gasoline,CL,LEV,LEV,YGMXT04.3188,SUV,1,11,14,12,0,no,CHEVROLET
CHEVROLET Blazer,4.3,6,Auto-L4,4WD,Gasoline,CL,LEV,LEV,YGMXT04.3188,SUV,1,12,16,13,1,no,CHEVROLET
CHEVROLET Blazer,4.3,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT04.3182,SUV,0,13,18,15,3,no,CHEVROLET
CHEVROLET Blazer,4.3,6,Man-5,2WD,Gasoline,FA,T1,TIER 1,YGMXT04.3182,SUV,0,13,18,15,3,no,CHEVROLET
CHEVROLET Blazer,4.3,6,Man-5,4WD,Gasoline,FA,T1,TIER 1,YGMXT04.3182,SUV,0,11,14,12,0,no,CHEVROLET
CHEVROLET Blazer,4.3,6,Auto-L4,4WD,Gasoline,FA,T1,TIER 1,YGMXT04.3182,SUV,0,12,16,13,1,no,CHEVROLET
CHEVROLET Camaro,5.7,8,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YGMXV05.7083,small car,2,15,23,18,5,no,CHEVROLET
CHEVROLET Camaro,5.7,8,Man-6,2WD,Gasoline,CL,LEV,LEV,YGMXV05.7083,small car,2,16,25,19,5,no,CHEVROLET
CHEVROLET Camaro,3.8,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXV03.8042,small car,0,17,26,20,6,no,CHEVROLET
CHEVROLET Camaro,3.8,6,Man-5,2WD,Gasoline,FA,T1,TIER 1,YGMXV03.8042,small car,0,17,28,21,6,no,CHEVROLET
CHEVROLET Camaro,5.7,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXV05.7081,small car,0,15,23,18,5,no,CHEVROLET
CHEVROLET Camaro,5.7,8,Man-6,2WD,Gasoline,FA,T1,TIER 1,YGMXV05.7081,small car,0,16,25,19,5,no,CHEVROLET
CHEVROLET Cavalier,2.4,4,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YGMXV02.4022,small car,2,19,28,23,7,no,CHEVROLET
CHEVROLET Cavalier,2.4,4,Man-5,2WD,Gasoline,CL,LEV,LEV,YGMXV02.4022,small car,2,20,30,24,7,no,CHEVROLET
CHEVROLET Cavalier,2.2,4,Man-5,2WD,Gasoline,CL,TLEV,TLEV,YGMXX02.2023,small car,1,21,31,24,7,no,CHEVROLET
CHEVROLET Cavalier,2.2,4,Auto-L3,2WD,Gasoline,FA,T1,TIER 1,YGMXX02.4021,small car,0,20,26,22,6,no,CHEVROLET
CHEVROLET Cavalier,2.2,4,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXX02.4021,small car,0,20,29,23,7,no,CHEVROLET
CHEVROLET Cavalier,2.2,4,Man-5,2WD,Gasoline,FA,T1,TIER 1,YGMXX02.4021,small car,0,21,31,24,7,no,CHEVROLET
CHEVROLET Cavalier,2.4,4,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXX02.4021,small car,0,19,28,23,7,no,CHEVROLET
CHEVROLET Cavalier,2.4,4,Man-5,2WD,Gasoline,FA,T1,TIER 1,YGMXX02.4021,small car,0,20,30,24,7,no,CHEVROLET
CHEVROLET Corvette,5.7,8,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YGMXV05.7084,small car,2,15,23,18,5,no,CHEVROLET
CHEVROLET Corvette,5.7,8,Man-6,2WD,Gasoline,CL,LEV,LEV,YGMXV05.7084,small car,2,16,25,19,5,no,CHEVROLET
CHEVROLET Corvette,5.7,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXV05.7082,small car,0,15,23,18,5,no,CHEVROLET
CHEVROLET Corvette,5.7,8,Man-6,2WD,Gasoline,FA,T1,TIER 1,YGMXV05.7082,small car,0,16,25,19,5,no,CHEVROLET
CHEVROLET Express 1500,4.3,6,Auto-L4,2WD,Gasoline,CA,LEV,LEV,YGMXA04.3192,van,1,13,16,14,2,no,CHEVROLET
CHEVROLET Express 1500,4.3,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT04.3185,van,0,13,16,14,2,no,CHEVROLET
CHEVROLET Express 1500,5,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT05.7189,van,0,13,16,14,2,no,CHEVROLET
CHEVROLET Express 1500,5,8,Auto-L4,2WD,Gasoline,CA,T1,TIER 1,YGMXT05.7189,van,0,13,16,14,2,no,CHEVROLET
CHEVROLET Express 1500,5.7,8,Auto-L4,2WD,Gasoline,CA,LEV,LEV,YGMXA05.7185,van,0,12,17,14,2,no,CHEVROLET
CHEVROLET Express 1500,5.7,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT05.7187,van,0,12,17,14,2,no,CHEVROLET
CHEVROLET Express 2500,4.3,6,Auto-L4,2WD,Gasoline,CA,LEV,LEV,YGMXA04.3192,van,1,13,16,14,2,no,CHEVROLET
CHEVROLET Express 2500,4.3,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT04.3185,van,0,13,16,14,2,no,CHEVROLET
CHEVROLET Express 2500,5,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT05.7189,van,0,13,16,14,2,no,CHEVROLET
CHEVROLET Express 2500,5,8,Auto-L4,2WD,Gasoline,CA,T1,TIER 1,YGMXT05.7189,van,0,13,16,14,2,no,CHEVROLET
CHEVROLET Express 2500,5.7,8,Auto-L4,2WD,Gasoline,CA,LEV,LEV,YGMXA05.7185,van,0,12,17,14,2,no,CHEVROLET
CHEVROLET Express 2500,5.7,8,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXT05.7187,van,0,12,17,14,2,no,CHEVROLET
CHEVROLET Impala,3.8,6,Auto-L4,2WD,Gasoline,CL,ULEV,ULEV,YGMXV03.8044,large car,3,17,27,21,6,no,CHEVROLET
CHEVROLET Impala,3.4,6,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YGMXV03.8043,large car,2,17,29,21,6,no,CHEVROLET
CHEVROLET Impala,3.4,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXV03.4041,large car,0,17,29,21,6,no,CHEVROLET
CHEVROLET Impala,3.8,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXV03.8042,large car,0,17,27,21,6,no,CHEVROLET
CHEVROLET Lumina,3.8,6,Auto-L4,2WD,Gasoline,CL,ULEV,ULEV,YGMXV03.8044,midsize car,3,17,27,21,6,no,CHEVROLET
CHEVROLET Lumina,3.1,6,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YGMXV03.8043,midsize car,2,18,27,21,6,no,CHEVROLET
CHEVROLET Lumina,3.4,6,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YGMXV03.8043,midsize car,2,17,29,21,6,no,CHEVROLET
CHEVROLET Lumina,3.1,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXV03.4041,midsize car,0,18,27,21,6,no,CHEVROLET
CHEVROLET Lumina,3.4,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXV03.4041,midsize car,0,17,29,21,6,no,CHEVROLET
CHEVROLET Lumina,3.8,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXV03.8042,midsize car,0,17,27,21,6,no,CHEVROLET
CHEVROLET Malibu,2.4,4,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YGMXV02.4022,midsize car,2,19,28,23,7,no,CHEVROLET
CHEVROLET Malibu,3.1,6,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YGMXV03.8043,midsize car,2,18,27,21,6,no,CHEVROLET
CHEVROLET Malibu,2.4,4,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXX02.4021,midsize car,0,19,28,23,7,no,CHEVROLET
CHEVROLET Malibu,3.1,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXV03.4041,midsize car,0,18,27,21,6,no,CHEVROLET
CHEVROLET Metro,1.3,4,Auto-3,2WD,Gasoline,CL,LEV,LEV,YSKXV1.30LNA,small car,2,26,31,28,8,no,CHEVROLET
CHEVROLET Metro,1.3,4,Man-5,2WD,Gasoline,CL,LEV,LEV,YSKXV1.30LNA,small car,2,31,38,34,9,no,CHEVROLET
CHEVROLET Metro,1,3,Man-5,2WD,Gasoline,CL,TLEV,TLEV,YSKXV.993TNC,small car,1,32,41,36,9,no,CHEVROLET
CHEVROLET Metro,1,3,Man-5,2WD,Gasoline,FA,T1,TIER 1,YSKXV.993CNC,small car,0,32,41,36,9,no,CHEVROLET
CHEVROLET Metro,1.3,4,Auto-3,2WD,Gasoline,FA,T1,TIER 1,YSKXV1.30CNA,small car,0,26,31,28,8,no,CHEVROLET
CHEVROLET Metro,1.3,4,Man-5,2WD,Gasoline,FA,T1,TIER 1,YSKXV1.30CNA,small car,0,31,38,34,9,no,CHEVROLET
CHEVROLET Monte Carlo,3.8,6,Auto-L4,2WD,Gasoline,CL,ULEV,ULEV,YGMXV03.8044,midsize car,3,17,27,21,6,no,CHEVROLET
CHEVROLET Monte Carlo,3.1,6,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YGMXV03.8043,midsize car,2,18,27,21,6,no,CHEVROLET
CHEVROLET Monte Carlo,3.4,6,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YGMXV03.8043,midsize car,2,17,29,21,6,no,CHEVROLET
CHEVROLET Monte Carlo,3.1,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXV03.4041,midsize car,0,18,27,21,6,no,CHEVROLET
CHEVROLET Monte Carlo,3.4,6,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YGMXV03.4041,midsize car,0,17,29,21,6,no,CHEVROLET
